SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
19,110.633,9.219,1,15,36.878,6.761,1,11,True,True,True,True,True,True,True,True,True,True,True,True
20,147.511,11.678,1,19,147.511,17.21,1,28,True,True,True,True,True,False,True,True,True,True,True,False
21,195.043,15.847,2,39,170.662,13.816,2,34,False,True,True,True,False,True,True,True,False,False,True,True
22,171.233,14.269,1,25,136.986,19.406,1,34,True,True,True,True,True,False,True,True,True,True,True,False
23,239.68,19.086,2,43,159.787,18.642,2,42,False,False,True,True,False,False,True,True,False,False,False,False
24,281.397,24.492,2,47,187.598,20.844,2,40,False,False,True,True,False,False,True,True,False,False,False,False
25,136.099,14.258,2,44,97.213,13.286,2,41,True,True,True,True,True,True,True,True,True,True,True,True
26,267.559,17.28,1,31,167.224,15.608,1,28,False,False,True,True,False,True,True,True,False,False,False,True
27,205.479,14.226,2,54,189.673,16.86,2,64,False,True,True,True,False,True,True,True,False,False,True,True
28,212.264,17.689,2,45,165.094,18.082,2,46,False,False,True,True,False,False,True,True,False,False,False,False
29,115.053,8.629,1,9,57.526,4.794,1,5,True,True,True,True,True,True,True,True,True,True,True,True
30,102.74,10.274,1,12,102.74,9.418,1,11,True,True,True,True,True,True,True,True,True,True,True,True
31,150.268,12.522,2,35,128.801,10.018,2,28,True,True,True,True,True,True,True,True,True,True,True,True
32,136.295,10.601,2,42,121.151,10.853,2,43,True,True,True,True,True,True,True,True,True,True,True,True
33,120.0,10.0,1,10,120.0,11.0,1,11,True,True,True,True,True,True,True,True,True,True,True,True
34,110.701,9.225,1,10,55.351,7.38,1,8,True,True,True,True,True,True,True,True,True,True,True,True
35,46.404,5.414,1,7,46.404,5.414,1,7,True,True,True,True,True,True,True,True,True,True,True,True
36,205.479,12.842,1,15,205.479,16.267,1,19,False,True,True,True,False,True,True,True,False,False,True,True
37,89.901,6.293,1,21,71.921,6.593,1,22,True,True,True,True,True,True,True,True,True,True,True,True
38,201.85,15.559,2,37,176.619,13.877,2,33,False,True,True,True,False,True,True,True,False,False,True,True
39,154.11,11.986,1,14,102.74,13.699,1,16,True,True,True,True,True,True,True,True,True,True,True,True
40,110.701,14.76,1,16,166.052,13.838,1,15,True,True,True,True,False,True,True,True,True,False,True,True
41,157.303,11.985,2,32,179.775,17.978,2,48,True,True,True,True,False,False,True,True,True,False,True,False
42,165.899,11.982,1,13,165.899,11.982,1,13,True,True,True,True,False,True,True,True,True,False,True,True
43,213.144,12.433,1,14,159.858,11.545,1,13,False,True,True,True,False,True,True,True,False,False,True,True
44,123.743,9.539,2,37,92.807,7.476,2,29,True,True,True,True,True,True,True,True,True,True,True,True
45,165.975,15.214,2,66,165.975,14.984,2,65,True,True,True,True,False,True,True,True,True,False,True,True
46,258.303,19.68,1,32,221.402,18.45,1,30,False,False,True,True,False,False,True,True,False,False,False,False
47,198.347,16.529,1,20,99.174,14.05,1,17,False,True,True,True,True,True,True,True,False,True,True,True
48,78.291,6.687,2,41,48.932,6.198,2,38,True,True,True,True,True,True,True,True,True,True,True,True
49,166.782,11.119,1,32,104.239,9.382,1,27,True,True,True,True,True,True,True,True,True,True,True,True
50,143.885,10.072,1,21,86.331,7.674,1,16,True,True,True,True,True,True,True,True,True,True,True,True
51,112.402,8.243,1,22,67.441,6.369,1,17,True,True,True,True,True,True,True,True,True,True,True,True
52,133.854,9.481,1,17,133.854,13.385,1,24,True,True,True,True,True,True,True,True,True,True,True,True
